,image,point,x,y
5,../../aesthetics/mit/males/i7.jpg,66.0,179.0,282.0
5,../../aesthetics/mit/males/i7.jpg,67.0,168.0,282.0
5,../../aesthetics/mit/males/i7.jpg,68.0,164.0,53.0
6,../../aesthetics/mit/males/i10.jpg,0.0,73.0,188.0
6,../../aesthetics/mit/males/i10.jpg,1.0,78.0,216.0
6,../../aesthetics/mit/males/i10.jpg,2.0,85.0,243.0
6,../../aesthetics/mit/males/i10.jpg,3.0,91.0,269.0
6,../../aesthetics/mit/males/i10.jpg,4.0,99.0,294.0
6,../../aesthetics/mit/males/i10.jpg,5.0,113.0,315.0
6,../../aesthetics/mit/males/i10.jpg,6.0,133.0,332.0
6,../../aesthetics/mit/males/i10.jpg,7.0,156.0,345.0
6,../../aesthetics/mit/males/i10.jpg,8.0,182.0,349.0
6,../../aesthetics/mit/males/i10.jpg,9.0,208.0,345.0
6,../../aesthetics/mit/males/i10.jpg,10.0,231.0,332.0
6,../../aesthetics/mit/males/i10.jpg,11.0,250.0,314.0
6,../../aesthetics/mit/males/i10.jpg,12.0,263.0,292.0
6,../../aesthetics/mit/males/i10.jpg,13.0,270.0,266.0
6,../../aesthetics/mit/males/i10.jpg,14.0,274.0,239.0
6,../../aesthetics/mit/males/i10.jpg,15.0,278.0,212.0
6,../../aesthetics/mit/males/i10.jpg,16.0,281.0,184.0
6,../../aesthetics/mit/males/i10.jpg,17.0,90.0,168.0
6,../../aesthetics/mit/males/i10.jpg,18.0,102.0,151.0
6,../../aesthetics/mit/males/i10.jpg,19.0,122.0,143.0
6,../../aesthetics/mit/males/i10.jpg,20.0,143.0,143.0
6,../../aesthetics/mit/males/i10.jpg,21.0,162.0,150.0
6,../../aesthetics/mit/males/i10.jpg,22.0,195.0,148.0
6,../../aesthetics/mit/males/i10.jpg,23.0,215.0,140.0
6,../../aesthetics/mit/males/i10.jpg,24.0,236.0,140.0
6,../../aesthetics/mit/males/i10.jpg,25.0,255.0,147.0
6,../../aesthetics/mit/males/i10.jpg,26.0,266.0,164.0
6,../../aesthetics/mit/males/i10.jpg,27.0,182.0,173.0
6,../../aesthetics/mit/males/i10.jpg,28.0,183.0,191.0
6,../../aesthetics/mit/males/i10.jpg,29.0,185.0,208.0
6,../../aesthetics/mit/males/i10.jpg,30.0,186.0,226.0
6,../../aesthetics/mit/males/i10.jpg,31.0,163.0,240.0
6,../../aesthetics/mit/males/i10.jpg,32.0,175.0,243.0
6,../../aesthetics/mit/males/i10.jpg,33.0,185.0,246.0
6,../../aesthetics/mit/males/i10.jpg,34.0,195.0,244.0
6,../../aesthetics/mit/males/i10.jpg,35.0,205.0,241.0
6,../../aesthetics/mit/males/i10.jpg,36.0,116.0,182.0
6,../../aesthetics/mit/males/i10.jpg,37.0,127.0,176.0
6,../../aesthetics/mit/males/i10.jpg,38.0,141.0,176.0
6,../../aesthetics/mit/males/i10.jpg,39.0,154.0,183.0
6,../../aesthetics/mit/males/i10.jpg,40.0,141.0,186.0
6,../../aesthetics/mit/males/i10.jpg,41.0,128.0,187.0
6,../../aesthetics/mit/males/i10.jpg,42.0,205.0,182.0
6,../../aesthetics/mit/males/i10.jpg,43.0,218.0,174.0
6,../../aesthetics/mit/males/i10.jpg,44.0,231.0,174.0
6,../../aesthetics/mit/males/i10.jpg,45.0,242.0,180.0
6,../../aesthetics/mit/males/i10.jpg,46.0,232.0,186.0
6,../../aesthetics/mit/males/i10.jpg,47.0,219.0,186.0
6,../../aesthetics/mit/males/i10.jpg,48.0,143.0,280.0
6,../../aesthetics/mit/males/i10.jpg,49.0,159.0,273.0
6,../../aesthetics/mit/males/i10.jpg,50.0,173.0,270.0
6,../../aesthetics/mit/males/i10.jpg,51.0,184.0,273.0
6,../../aesthetics/mit/males/i10.jpg,52.0,195.0,271.0
6,../../aesthetics/mit/males/i10.jpg,53.0,206.0,275.0
6,../../aesthetics/mit/males/i10.jpg,54.0,220.0,280.0
6,../../aesthetics/mit/males/i10.jpg,55.0,206.0,289.0
6,../../aesthetics/mit/males/i10.jpg,56.0,194.0,292.0
6,../../aesthetics/mit/males/i10.jpg,57.0,182.0,293.0
6,../../aesthetics/mit/males/i10.jpg,58.0,171.0,291.0
6,../../aesthetics/mit/males/i10.jpg,59.0,158.0,288.0
6,../../aesthetics/mit/males/i10.jpg,60.0,149.0,280.0
6,../../aesthetics/mit/males/i10.jpg,61.0,173.0,278.0
6,../../aesthetics/mit/males/i10.jpg,62.0,183.0,279.0
6,../../aesthetics/mit/males/i10.jpg,63.0,194.0,279.0
6,../../aesthetics/mit/males/i10.jpg,64.0,214.0,281.0
6,../../aesthetics/mit/males/i10.jpg,65.0,194.0,279.0
6,../../aesthetics/mit/males/i10.jpg,66.0,182.0,280.0
6,../../aesthetics/mit/males/i10.jpg,67.0,172.0,279.0
6,../../aesthetics/mit/males/i10.jpg,68.0,174.0,76.0
7,../../aesthetics/mit/males/i12.jpg,0.0,78.0,184.0
7,../../aesthetics/mit/males/i12.jpg,1.0,82.0,212.0
7,../../aesthetics/mit/males/i12.jpg,2.0,88.0,238.0
7,../../aesthetics/mit/males/i12.jpg,3.0,93.0,264.0
7,../../aesthetics/mit/males/i12.jpg,4.0,99.0,289.0
7,../../aesthetics/mit/males/i12.jpg,5.0,112.0,311.0
7,../../aesthetics/mit/males/i12.jpg,6.0,131.0,329.0
7,../../aesthetics/mit/males/i12.jpg,7.0,153.0,343.0
7,../../aesthetics/mit/males/i12.jpg,8.0,182.0,346.0
7,../../aesthetics/mit/males/i12.jpg,9.0,210.0,342.0
7,../../aesthetics/mit/males/i12.jpg,10.0,232.0,328.0
7,../../aesthetics/mit/males/i12.jpg,11.0,250.0,311.0
7,../../aesthetics/mit/males/i12.jpg,12.0,263.0,290.0
7,../../aesthetics/mit/males/i12.jpg,13.0,268.0,266.0
7,../../aesthetics/mit/males/i12.jpg,14.0,272.0,240.0
7,../../aesthetics/mit/males/i12.jpg,15.0,277.0,215.0
7,../../aesthetics/mit/males/i12.jpg,16.0,281.0,188.0
7,../../aesthetics/mit/males/i12.jpg,17.0,90.0,167.0
7,../../aesthetics/mit/males/i12.jpg,18.0,102.0,148.0
7,../../aesthetics/mit/males/i12.jpg,19.0,124.0,142.0
7,../../aesthetics/mit/males/i12.jpg,20.0,146.0,144.0
7,../../aesthetics/mit/males/i12.jpg,21.0,167.0,154.0
7,../../aesthetics/mit/males/i12.jpg,22.0,190.0,152.0
7,../../aesthetics/mit/males/i12.jpg,23.0,212.0,144.0
7,../../aesthetics/mit/males/i12.jpg,24.0,234.0,142.0
7,../../aesthetics/mit/males/i12.jpg,25.0,256.0,149.0
7,../../aesthetics/mit/males/i12.jpg,26.0,268.0,167.0
7,../../aesthetics/mit/males/i12.jpg,27.0,179.0,173.0
7,../../aesthetics/mit/males/i12.jpg,28.0,179.0,192.0
7,../../aesthetics/mit/males/i12.jpg,29.0,179.0,210.0
7,../../aesthetics/mit/males/i12.jpg,30.0,179.0,230.0
7,../../aesthetics/mit/males/i12.jpg,31.0,160.0,242.0
7,../../aesthetics/mit/males/i12.jpg,32.0,169.0,246.0
7,../../aesthetics/mit/males/i12.jpg,33.0,179.0,250.0
7,../../aesthetics/mit/males/i12.jpg,34.0,188.0,246.0
7,../../aesthetics/mit/males/i12.jpg,35.0,198.0,242.0
7,../../aesthetics/mit/males/i12.jpg,36.0,114.0,181.0
7,../../aesthetics/mit/males/i12.jpg,37.0,125.0,174.0
7,../../aesthetics/mit/males/i12.jpg,38.0,139.0,174.0
7,../../aesthetics/mit/males/i12.jpg,39.0,152.0,181.0
7,../../aesthetics/mit/males/i12.jpg,40.0,139.0,184.0
7,../../aesthetics/mit/males/i12.jpg,41.0,125.0,185.0
7,../../aesthetics/mit/males/i12.jpg,42.0,208.0,183.0
7,../../aesthetics/mit/males/i12.jpg,43.0,221.0,176.0
7,../../aesthetics/mit/males/i12.jpg,44.0,234.0,176.0
7,../../aesthetics/mit/males/i12.jpg,45.0,244.0,184.0
7,../../aesthetics/mit/males/i12.jpg,46.0,234.0,187.0
7,../../aesthetics/mit/males/i12.jpg,47.0,221.0,186.0
7,../../aesthetics/mit/males/i12.jpg,48.0,146.0,282.0
7,../../aesthetics/mit/males/i12.jpg,49.0,159.0,277.0
7,../../aesthetics/mit/males/i12.jpg,50.0,169.0,274.0
7,../../aesthetics/mit/males/i12.jpg,51.0,179.0,277.0
7,../../aesthetics/mit/males/i12.jpg,52.0,190.0,275.0
7,../../aesthetics/mit/males/i12.jpg,53.0,202.0,277.0
7,../../aesthetics/mit/males/i12.jpg,54.0,215.0,281.0
7,../../aesthetics/mit/males/i12.jpg,55.0,202.0,289.0
7,../../aesthetics/mit/males/i12.jpg,56.0,191.0,293.0
7,../../aesthetics/mit/males/i12.jpg,57.0,180.0,294.0
7,../../aesthetics/mit/males/i12.jpg,58.0,169.0,293.0
7,../../aesthetics/mit/males/i12.jpg,59.0,158.0,289.0
7,../../aesthetics/mit/males/i12.jpg,60.0,151.0,282.0
7,../../aesthetics/mit/males/i12.jpg,61.0,169.0,280.0
7,../../aesthetics/mit/males/i12.jpg,62.0,179.0,281.0
7,../../aesthetics/mit/males/i12.jpg,63.0,190.0,280.0
7,../../aesthetics/mit/males/i12.jpg,64.0,210.0,281.0
7,../../aesthetics/mit/males/i12.jpg,65.0,191.0,281.0
7,../../aesthetics/mit/males/i12.jpg,66.0,180.0,283.0
7,../../aesthetics/mit/males/i12.jpg,67.0,169.0,281.0
7,../../aesthetics/mit/males/i12.jpg,68.0,177.0,80.0
8,../../aesthetics/mit/males/i13.jpg,0.0,75.0,177.0
8,../../aesthetics/mit/males/i13.jpg,1.0,77.0,205.0
8,../../aesthetics/mit/males/i13.jpg,2.0,81.0,232.0
8,../../aesthetics/mit/males/i13.jpg,3.0,86.0,259.0
8,../../aesthetics/mit/males/i13.jpg,4.0,95.0,286.0
8,../../aesthetics/mit/males/i13.jpg,5.0,110.0,309.0
8,../../aesthetics/mit/males/i13.jpg,6.0,130.0,328.0
8,../../aesthetics/mit/males/i13.jpg,7.0,151.0,343.0
8,../../aesthetics/mit/males/i13.jpg,8.0,176.0,347.0
8,../../aesthetics/mit/males/i13.jpg,9.0,200.0,343.0
8,../../aesthetics/mit/males/i13.jpg,10.0,223.0,328.0
8,../../aesthetics/mit/males/i13.jpg,11.0,244.0,310.0
8,../../aesthetics/mit/males/i13.jpg,12.0,260.0,288.0
8,../../aesthetics/mit/males/i13.jpg,13.0,269.0,263.0
8,../../aesthetics/mit/males/i13.jpg,14.0,274.0,237.0
8,../../aesthetics/mit/males/i13.jpg,15.0,278.0,211.0
8,../../aesthetics/mit/males/i13.jpg,16.0,281.0,185.0
8,../../aesthetics/mit/males/i13.jpg,17.0,92.0,162.0
8,../../aesthetics/mit/males/i13.jpg,18.0,109.0,151.0
8,../../aesthetics/mit/males/i13.jpg,19.0,130.0,150.0
8,../../aesthetics/mit/males/i13.jpg,20.0,151.0,154.0
8,../../aesthetics/mit/males/i13.jpg,21.0,170.0,163.0
8,../../aesthetics/mit/males/i13.jpg,22.0,186.0,165.0
8,../../aesthetics/mit/males/i13.jpg,23.0,208.0,160.0
8,../../aesthetics/mit/males/i13.jpg,24.0,229.0,157.0
8,../../aesthetics/mit/males/i13.jpg,25.0,250.0,160.0
8,../../aesthetics/mit/males/i13.jpg,26.0,265.0,172.0
8,../../aesthetics/mit/males/i13.jpg,27.0,178.0,179.0
8,../../aesthetics/mit/males/i13.jpg,28.0,178.0,195.0
8,../../aesthetics/mit/males/i13.jpg,29.0,177.0,211.0
8,../../aesthetics/mit/males/i13.jpg,30.0,177.0,228.0
8,../../aesthetics/mit/males/i13.jpg,31.0,159.0,243.0
8,../../aesthetics/mit/males/i13.jpg,32.0,167.0,246.0
8,../../aesthetics/mit/males/i13.jpg,33.0,177.0,248.0
8,../../aesthetics/mit/males/i13.jpg,34.0,186.0,246.0
8,../../aesthetics/mit/males/i13.jpg,35.0,195.0,244.0
8,../../aesthetics/mit/males/i13.jpg,36.0,115.0,180.0
8,../../aesthetics/mit/males/i13.jpg,37.0,127.0,173.0
8,../../aesthetics/mit/males/i13.jpg,38.0,141.0,173.0
8,../../aesthetics/mit/males/i13.jpg,39.0,153.0,183.0
8,../../aesthetics/mit/males/i13.jpg,40.0,140.0,185.0
8,../../aesthetics/mit/males/i13.jpg,41.0,126.0,185.0
8,../../aesthetics/mit/males/i13.jpg,42.0,204.0,184.0
8,../../aesthetics/mit/males/i13.jpg,43.0,215.0,176.0
8,../../aesthetics/mit/males/i13.jpg,44.0,229.0,177.0
8,../../aesthetics/mit/males/i13.jpg,45.0,240.0,185.0
8,../../aesthetics/mit/males/i13.jpg,46.0,229.0,189.0
8,../../aesthetics/mit/males/i13.jpg,47.0,216.0,187.0
8,../../aesthetics/mit/males/i13.jpg,48.0,142.0,282.0
8,../../aesthetics/mit/males/i13.jpg,49.0,154.0,274.0
8,../../aesthetics/mit/males/i13.jpg,50.0,168.0,269.0
8,../../aesthetics/mit/males/i13.jpg,51.0,177.0,272.0
8,../../aesthetics/mit/males/i13.jpg,52.0,187.0,269.0
8,../../aesthetics/mit/males/i13.jpg,53.0,200.0,274.0
8,../../aesthetics/mit/males/i13.jpg,54.0,211.0,281.0
8,../../aesthetics/mit/males/i13.jpg,55.0,200.0,290.0
8,../../aesthetics/mit/males/i13.jpg,56.0,187.0,296.0
8,../../aesthetics/mit/males/i13.jpg,57.0,177.0,298.0
8,../../aesthetics/mit/males/i13.jpg,58.0,167.0,297.0
8,../../aesthetics/mit/males/i13.jpg,59.0,154.0,292.0
8,../../aesthetics/mit/males/i13.jpg,60.0,148.0,283.0
8,../../aesthetics/mit/males/i13.jpg,61.0,168.0,281.0
8,../../aesthetics/mit/males/i13.jpg,62.0,177.0,281.0
8,../../aesthetics/mit/males/i13.jpg,63.0,187.0,280.0
8,../../aesthetics/mit/males/i13.jpg,64.0,204.0,282.0
8,../../aesthetics/mit/males/i13.jpg,65.0,187.0,281.0
8,../../aesthetics/mit/males/i13.jpg,66.0,177.0,283.0
8,../../aesthetics/mit/males/i13.jpg,67.0,168.0,282.0
8,../../aesthetics/mit/males/i13.jpg,68.0,182.0,70.0
9,../../aesthetics/mit/females/i14.jpg,0.0,66.0,177.0
9,../../aesthetics/mit/females/i14.jpg,1.0,69.0,205.0
9,../../aesthetics/mit/females/i14.jpg,2.0,75.0,232.0
9,../../aesthetics/mit/females/i14.jpg,3.0,81.0,259.0
9,../../aesthetics/mit/females/i14.jpg,4.0,89.0,284.0
9,../../aesthetics/mit/females/i14.jpg,5.0,104.0,307.0
9,../../aesthetics/mit/females/i14.jpg,6.0,125.0,326.0
9,../../aesthetics/mit/females/i14.jpg,7.0,148.0,342.0
9,../../aesthetics/mit/females/i14.jpg,8.0,174.0,347.0
9,../../aesthetics/mit/females/i14.jpg,9.0,200.0,344.0
9,../../aesthetics/mit/females/i14.jpg,10.0,224.0,330.0
9,../../aesthetics/mit/females/i14.jpg,11.0,245.0,314.0
9,../../aesthetics/mit/females/i14.jpg,12.0,262.0,294.0
9,../../aesthetics/mit/females/i14.jpg,13.0,272.0,269.0
9,../../aesthetics/mit/females/i14.jpg,14.0,279.0,243.0
9,../../aesthetics/mit/females/i14.jpg,15.0,287.0,217.0
9,../../aesthetics/mit/females/i14.jpg,16.0,291.0,189.0
9,../../aesthetics/mit/females/i14.jpg,17.0,87.0,150.0
9,../../aesthetics/mit/females/i14.jpg,18.0,102.0,139.0
9,../../aesthetics/mit/females/i14.jpg,19.0,121.0,136.0
9,../../aesthetics/mit/females/i14.jpg,20.0,140.0,140.0
9,../../aesthetics/mit/females/i14.jpg,21.0,158.0,149.0
9,../../aesthetics/mit/females/i14.jpg,22.0,203.0,150.0
9,../../aesthetics/mit/females/i14.jpg,23.0,221.0,142.0
9,../../aesthetics/mit/females/i14.jpg,24.0,241.0,140.0
9,../../aesthetics/mit/females/i14.jpg,25.0,260.0,145.0
9,../../aesthetics/mit/females/i14.jpg,26.0,273.0,159.0
9,../../aesthetics/mit/females/i14.jpg,27.0,178.0,174.0
9,../../aesthetics/mit/females/i14.jpg,28.0,177.0,191.0
9,../../aesthetics/mit/females/i14.jpg,29.0,177.0,208.0
9,../../aesthetics/mit/females/i14.jpg,30.0,177.0,226.0
9,../../aesthetics/mit/females/i14.jpg,31.0,157.0,240.0
9,../../aesthetics/mit/females/i14.jpg,32.0,166.0,244.0
9,../../aesthetics/mit/females/i14.jpg,33.0,176.0,247.0
9,../../aesthetics/mit/females/i14.jpg,34.0,186.0,245.0
9,../../aesthetics/mit/females/i14.jpg,35.0,195.0,241.0
9,../../aesthetics/mit/females/i14.jpg,36.0,109.0,176.0
9,../../aesthetics/mit/females/i14.jpg,37.0,121.0,168.0
9,../../aesthetics/mit/females/i14.jpg,38.0,135.0,169.0
9,../../aesthetics/mit/females/i14.jpg,39.0,147.0,181.0
9,../../aesthetics/mit/females/i14.jpg,40.0,134.0,183.0
9,../../aesthetics/mit/females/i14.jpg,41.0,119.0,182.0
9,../../aesthetics/mit/females/i14.jpg,42.0,209.0,183.0
9,../../aesthetics/mit/females/i14.jpg,43.0,221.0,173.0
9,../../aesthetics/mit/females/i14.jpg,44.0,236.0,174.0
9,../../aesthetics/mit/females/i14.jpg,45.0,247.0,183.0
9,../../aesthetics/mit/females/i14.jpg,46.0,236.0,188.0
9,../../aesthetics/mit/females/i14.jpg,47.0,221.0,187.0
9,../../aesthetics/mit/females/i14.jpg,48.0,136.0,279.0
9,../../aesthetics/mit/females/i14.jpg,49.0,152.0,273.0
9,../../aesthetics/mit/females/i14.jpg,50.0,166.0,269.0
9,../../aesthetics/mit/females/i14.jpg,51.0,175.0,272.0
9,../../aesthetics/mit/females/i14.jpg,52.0,184.0,270.0
9,../../aesthetics/mit/females/i14.jpg,53.0,197.0,276.0
9,../../aesthetics/mit/females/i14.jpg,54.0,214.0,282.0
9,../../aesthetics/mit/females/i14.jpg,55.0,197.0,290.0
9,../../aesthetics/mit/females/i14.jpg,56.0,184.0,292.0
9,../../aesthetics/mit/females/i14.jpg,57.0,174.0,293.0
9,../../aesthetics/mit/females/i14.jpg,58.0,164.0,292.0
9,../../aesthetics/mit/females/i14.jpg,59.0,151.0,288.0
9,../../aesthetics/mit/females/i14.jpg,60.0,142.0,280.0
9,../../aesthetics/mit/females/i14.jpg,61.0,165.0,279.0
9,../../aesthetics/mit/females/i14.jpg,62.0,175.0,280.0
9,../../aesthetics/mit/females/i14.jpg,63.0,184.0,280.0
9,../../aesthetics/mit/females/i14.jpg,64.0,207.0,282.0
9,../../aesthetics/mit/females/i14.jpg,65.0,184.0,280.0
9,../../aesthetics/mit/females/i14.jpg,66.0,175.0,280.0
9,../../aesthetics/mit/females/i14.jpg,67.0,165.0,279.0
9,../../aesthetics/mit/females/i14.jpg,68.0,183.0,59.0
10,../../aesthetics/mit/females/i16.jpg,0.0,71.0,178.0
10,../../aesthetics/mit/females/i16.jpg,1.0,74.0,204.0
10,../../aesthetics/mit/females/i16.jpg,2.0,78.0,229.0
10,../../aesthetics/mit/females/i16.jpg,3.0,82.0,254.0
10,../../aesthetics/mit/females/i16.jpg,4.0,91.0,278.0
10,../../aesthetics/mit/females/i16.jpg,5.0,107.0,299.0
10,../../aesthetics/mit/females/i16.jpg,6.0,128.0,316.0
10,../../aesthetics/mit/females/i16.jpg,7.0,152.0,331.0
10,../../aesthetics/mit/females/i16.jpg,8.0,178.0,336.0
10,../../aesthetics/mit/females/i16.jpg,9.0,203.0,331.0
10,../../aesthetics/mit/females/i16.jpg,10.0,224.0,316.0
10,../../aesthetics/mit/females/i16.jpg,11.0,243.0,299.0
10,../../aesthetics/mit/females/i16.jpg,12.0,257.0,277.0
10,../../aesthetics/mit/females/i16.jpg,13.0,264.0,253.0
10,../../aesthetics/mit/females/i16.jpg,14.0,268.0,227.0
10,../../aesthetics/mit/females/i16.jpg,15.0,273.0,201.0
10,../../aesthetics/mit/females/i16.jpg,16.0,276.0,175.0
10,../../aesthetics/mit/females/i16.jpg,17.0,90.0,162.0
10,../../aesthetics/mit/females/i16.jpg,18.0,105.0,151.0
10,../../aesthetics/mit/females/i16.jpg,19.0,123.0,147.0
10,../../aesthetics/mit/females/i16.jpg,20.0,141.0,149.0
10,../../aesthetics/mit/females/i16.jpg,21.0,160.0,155.0
10,../../aesthetics/mit/females/i16.jpg,22.0,197.0,154.0
10,../../aesthetics/mit/females/i16.jpg,23.0,214.0,148.0
10,../../aesthetics/mit/females/i16.jpg,24.0,232.0,146.0
10,../../aesthetics/mit/females/i16.jpg,25.0,250.0,150.0
10,../../aesthetics/mit/females/i16.jpg,26.0,262.0,161.0
10,../../aesthetics/mit/females/i16.jpg,27.0,179.0,178.0
10,../../aesthetics/mit/females/i16.jpg,28.0,180.0,196.0
10,../../aesthetics/mit/females/i16.jpg,29.0,181.0,214.0
10,../../aesthetics/mit/females/i16.jpg,30.0,182.0,232.0
10,../../aesthetics/mit/females/i16.jpg,31.0,162.0,245.0
10,../../aesthetics/mit/females/i16.jpg,32.0,171.0,249.0
10,../../aesthetics/mit/females/i16.jpg,33.0,181.0,251.0
10,../../aesthetics/mit/females/i16.jpg,34.0,190.0,249.0
10,../../aesthetics/mit/females/i16.jpg,35.0,199.0,245.0
10,../../aesthetics/mit/females/i16.jpg,36.0,113.0,181.0
10,../../aesthetics/mit/females/i16.jpg,37.0,125.0,174.0
10,../../aesthetics/mit/females/i16.jpg,38.0,138.0,175.0
10,../../aesthetics/mit/females/i16.jpg,39.0,151.0,185.0
10,../../aesthetics/mit/females/i16.jpg,40.0,138.0,188.0
10,../../aesthetics/mit/females/i16.jpg,41.0,124.0,188.0
10,../../aesthetics/mit/females/i16.jpg,42.0,204.0,184.0
10,../../aesthetics/mit/females/i16.jpg,43.0,216.0,174.0
10,../../aesthetics/mit/females/i16.jpg,44.0,230.0,173.0
10,../../aesthetics/mit/females/i16.jpg,45.0,241.0,180.0
10,../../aesthetics/mit/females/i16.jpg,46.0,231.0,186.0
10,../../aesthetics/mit/females/i16.jpg,47.0,217.0,186.0
10,../../aesthetics/mit/females/i16.jpg,48.0,142.0,278.0
10,../../aesthetics/mit/females/i16.jpg,49.0,157.0,274.0
10,../../aesthetics/mit/females/i16.jpg,50.0,171.0,271.0
10,../../aesthetics/mit/females/i16.jpg,51.0,181.0,273.0
10,../../aesthetics/mit/females/i16.jpg,52.0,190.0,270.0
10,../../aesthetics/mit/females/i16.jpg,53.0,203.0,273.0
10,../../aesthetics/mit/females/i16.jpg,54.0,216.0,276.0
10,../../aesthetics/mit/females/i16.jpg,55.0,203.0,286.0
10,../../aesthetics/mit/females/i16.jpg,56.0,191.0,291.0
10,../../aesthetics/mit/females/i16.jpg,57.0,181.0,292.0
10,../../aesthetics/mit/females/i16.jpg,58.0,171.0,292.0
10,../../aesthetics/mit/females/i16.jpg,59.0,157.0,288.0
10,../../aesthetics/mit/females/i16.jpg,60.0,148.0,279.0
10,../../aesthetics/mit/females/i16.jpg,61.0,171.0,280.0
10,../../aesthetics/mit/females/i16.jpg,62.0,181.0,280.0
10,../../aesthetics/mit/females/i16.jpg,63.0,191.0,279.0
10,../../aesthetics/mit/females/i16.jpg,64.0,210.0,278.0
10,../../aesthetics/mit/females/i16.jpg,65.0,191.0,279.0
10,../../aesthetics/mit/females/i16.jpg,66.0,181.0,281.0
10,../../aesthetics/mit/females/i16.jpg,67.0,171.0,280.0
10,../../aesthetics/mit/females/i16.jpg,68.0,177.0,46.0
11,../../aesthetics/mit/males/i18.jpg,0.0,69.0,183.0
11,../../aesthetics/mit/males/i18.jpg,1.0,71.0,210.0
11,../../aesthetics/mit/males/i18.jpg,2.0,76.0,236.0
11,../../aesthetics/mit/males/i18.jpg,3.0,80.0,261.0
11,../../aesthetics/mit/males/i18.jpg,4.0,87.0,286.0
11,../../aesthetics/mit/males/i18.jpg,5.0,103.0,307.0
11,../../aesthetics/mit/males/i18.jpg,6.0,124.0,323.0
11,../../aesthetics/mit/males/i18.jpg,7.0,148.0,336.0
11,../../aesthetics/mit/males/i18.jpg,8.0,174.0,341.0
11,../../aesthetics/mit/males/i18.jpg,9.0,199.0,337.0
11,../../aesthetics/mit/males/i18.jpg,10.0,220.0,324.0
11,../../aesthetics/mit/males/i18.jpg,11.0,238.0,309.0
11,../../aesthetics/mit/males/i18.jpg,12.0,252.0,289.0
11,../../aesthetics/mit/males/i18.jpg,13.0,259.0,265.0
11,../../aesthetics/mit/males/i18.jpg,14.0,264.0,240.0
11,../../aesthetics/mit/males/i18.jpg,15.0,270.0,216.0
11,../../aesthetics/mit/males/i18.jpg,16.0,273.0,190.0
11,../../aesthetics/mit/males/i18.jpg,17.0,92.0,163.0
11,../../aesthetics/mit/males/i18.jpg,18.0,106.0,150.0
11,../../aesthetics/mit/males/i18.jpg,19.0,127.0,145.0
11,../../aesthetics/mit/males/i18.jpg,20.0,147.0,147.0
11,../../aesthetics/mit/males/i18.jpg,21.0,167.0,155.0
11,../../aesthetics/mit/males/i18.jpg,22.0,195.0,156.0
11,../../aesthetics/mit/males/i18.jpg,23.0,214.0,151.0
11,../../aesthetics/mit/males/i18.jpg,24.0,234.0,151.0
11,../../aesthetics/mit/males/i18.jpg,25.0,251.0,158.0
11,../../aesthetics/mit/males/i18.jpg,26.0,261.0,172.0
11,../../aesthetics/mit/males/i18.jpg,27.0,181.0,178.0
11,../../aesthetics/mit/males/i18.jpg,28.0,181.0,195.0
11,../../aesthetics/mit/males/i18.jpg,29.0,182.0,211.0
11,../../aesthetics/mit/males/i18.jpg,30.0,182.0,228.0
11,../../aesthetics/mit/males/i18.jpg,31.0,160.0,244.0
11,../../aesthetics/mit/males/i18.jpg,32.0,170.0,246.0
11,../../aesthetics/mit/males/i18.jpg,33.0,180.0,249.0
11,../../aesthetics/mit/males/i18.jpg,34.0,189.0,247.0
11,../../aesthetics/mit/males/i18.jpg,35.0,198.0,245.0
11,../../aesthetics/mit/males/i18.jpg,36.0,113.0,179.0
11,../../aesthetics/mit/males/i18.jpg,37.0,126.0,172.0
11,../../aesthetics/mit/males/i18.jpg,38.0,139.0,174.0
11,../../aesthetics/mit/males/i18.jpg,39.0,151.0,184.0
11,../../aesthetics/mit/males/i18.jpg,40.0,138.0,186.0
11,../../aesthetics/mit/males/i18.jpg,41.0,124.0,185.0
11,../../aesthetics/mit/males/i18.jpg,42.0,205.0,186.0
11,../../aesthetics/mit/males/i18.jpg,43.0,217.0,177.0
11,../../aesthetics/mit/males/i18.jpg,44.0,231.0,178.0
11,../../aesthetics/mit/males/i18.jpg,45.0,242.0,185.0
11,../../aesthetics/mit/males/i18.jpg,46.0,231.0,190.0
11,../../aesthetics/mit/males/i18.jpg,47.0,217.0,190.0
11,../../aesthetics/mit/males/i18.jpg,48.0,137.0,276.0
11,../../aesthetics/mit/males/i18.jpg,49.0,155.0,272.0
11,../../aesthetics/mit/males/i18.jpg,50.0,170.0,269.0
11,../../aesthetics/mit/males/i18.jpg,51.0,179.0,271.0
11,../../aesthetics/mit/males/i18.jpg,52.0,188.0,270.0
11,../../aesthetics/mit/males/i18.jpg,53.0,201.0,274.0
11,../../aesthetics/mit/males/i18.jpg,54.0,215.0,280.0
11,../../aesthetics/mit/males/i18.jpg,55.0,200.0,286.0
11,../../aesthetics/mit/males/i18.jpg,56.0,187.0,288.0
11,../../aesthetics/mit/males/i18.jpg,57.0,178.0,289.0
11,../../aesthetics/mit/males/i18.jpg,58.0,168.0,287.0
11,../../aesthetics/mit/males/i18.jpg,59.0,154.0,283.0
11,../../aesthetics/mit/males/i18.jpg,60.0,144.0,277.0
11,../../aesthetics/mit/males/i18.jpg,61.0,169.0,277.0
11,../../aesthetics/mit/males/i18.jpg,62.0,179.0,279.0
