dataset,img_num,nose_width,nose_length,lip_thickness,face_length,eye_height,eye_width,face_width_prom,face_width_mouth,forehead_length,distance_btw_pupils,dist_btw_pupils_top,dist_btw_pupils_lip,chin_length,length_cheek_to_chin,brow_to_hair,fWHR,face_shape,heartshapeness,nose_shape,lip_fullness,eye_shape,eye_size,upper_head_len,midface_len,chin_size,forehead_height,cheek_height,cheek_prominence,face_roundness,imgName,FA,CA,AV
eDataset,1.0,41.0487515035,65.0307619516,13.5908910219,249.050195744,7.28318648761,28.5,180.044438959,150.013332741,103.484298326,77.0405737258,104.825152039,80.2915370569,51.0098029794,129.132858096,82.9894571617,1.73923510809,0.722924302152,1.20018958095,0.631220521976,0.054570890745,0.255550403074,0.029243849682,0.415515828112,0.322390981533,0.204817357509,0.33322381825,0.51850133147,0.120582544127,0.602341758025,../../../MIT2kFaceDataset/2kfaces/Andrew_Jaggers_11_oval.jpg,751.619059727,111.327889026,77.2521997739
eDataset,2.0,33.0605505096,48.0936586256,21.1006625587,245.032650886,10.3443895816,27.6562697901,148.165448064,124.064499354,118.152443902,67.2253672359,121.050609251,70.0495417213,38.3275357935,112.49292426,94.6902846125,1.56709886879,0.604676346309,1.19426144332,0.687420160046,0.086113677024,0.374034157901,0.0422163721619,0.482190612047,0.285878398116,0.156418075938,0.386439457233,0.459093609987,0.0983581111444,0.506318235165,../../../MIT2kFaceDataset/2kfaces/Andrew_Perreira_5_oval.jpg,675.078259423,95.4185797015,46.764492487
eDataset,3.0,31.0,47.0106370942,14.0,250.0,7.89396978422,25.337227096,146.08559135,120.066648158,127.003936947,65.0076918526,124.75901771,58.6992376616,33.0151480384,116.308855572,106.010612676,1.87285371811,0.584342365399,1.21670416881,0.659425226208,0.056,0.311556183884,0.0315758791369,0.508015747787,0.234796950646,0.132060592154,0.424042450705,0.465235422288,0.104075772765,0.480266592634,../../../MIT2kFaceDataset/2kfaces/Andrew_Presley_11_oval.jpg,645.343508507,118.122114409,42.2736731918
eDataset,4.0,39.0,54.0370243444,22.0,248.050398105,10.5,29.0344418537,154.051939293,128.00390619,105.0428484,77.0064932327,111.267976076,66.0932366997,34.0,115.606023261,80.0390529679,1.62103815682,0.621050965732,1.20349404856,0.721727379943,0.0886916536643,0.361639464361,0.0423301074307,0.423473815009,0.266450839042,0.137068919299,0.322672543884,0.466058608025,0.10501105139,0.516039914341,../../../MIT2kFaceDataset/2kfaces/Angela_Bono_3_oval.jpg,671.741841882,102.301034347,44.6921582003
eDataset,5.0,28.0713376952,54.0,18.0,248.163252719,8.04053307909,27.0830777072,150.053323855,126.035709226,118.608600025,67.5666337773,119.220646282,70.5589381698,45.0,110.79498608,99.4547635863,1.68596579713,0.604655694231,1.19056198261,0.519839586949,0.0725328984158,0.296884023522,0.0324001760575,0.477945863161,0.284324683033,0.18133224604,0.400763459121,0.446460081684,0.0967815112289,0.507874183002,../../../MIT2kFaceDataset/2kfaces/Angela_Upshaw_15_oval.jpg,688.325816185,107.423673437,39.9390966513
eDataset,6.0,33.0151480384,54.1479454827,12.1238105611,246.245812147,7.83206952066,26.8212800021,158.202402005,129.38701635,121.066097649,66.5169151419,121.543459306,66.9026210443,34.1320963318,117.118160343,95.5209401126,1.68853124201,0.642457228511,1.22270693356,0.609721158284,0.0492345857799,0.292009535714,0.0318058993669,0.49164733643,0.271690391243,0.138609855064,0.38790889185,0.475614831056,0.117018784616,0.525438443895,../../../MIT2kFaceDataset/2kfaces/Annette_Vest_17_oval.jpg,802.131043902,184.822299794,57.3273828127
eDataset,7.0,29.0172362571,56.2227711875,12.5710678119,242.095022667,9.05538513814,26.0769225747,162.111073033,141.354165131,102.420701033,70.5070918419,103.848748187,77.5239526447,49.0102030194,118.847732581,82.117294159,1.66627483663,0.669617537972,1.14684327047,0.516111811001,0.0519261721013,0.347256663903,0.0374042598579,0.423059920458,0.320221175102,0.202442010081,0.339194475188,0.490913572991,0.0857386809246,0.583878857047,../../../MIT2kFaceDataset/2kfaces/Annie_Leslie_17_oval.jpg,744.855263956,133.261410042,38.5862893699
eDataset,8.0,30.0166620396,53.0094331228,13.0495097568,241.099564496,9.0346316634,29.0692109377,159.113167274,126.396202475,105.361283212,64.5,105.86459512,70.8699165997,41.3037528561,113.43475097,75.2628726531,1.58085006112,0.659947966339,1.25884452348,0.56625133059,0.0541249826979,0.310797279044,0.0374726171003,0.43700320833,0.293944606445,0.171314091515,0.312165112411,0.470489240439,0.135698979249,0.52424898709,../../../MIT2kFaceDataset/2kfaces/Annie_Polk_15_oval.jpg,726.008002194,115.276373753,46.2019301628
eDataset,9.0,29.0688837075,52.1536192416,14.1066017178,239.286439231,7.01783442381,23.5217482834,159.113167274,128.456218222,117.175082675,57.0,113.668377309,68.3206833161,47.5184174821,111.761597276,92.7604441559,1.76569113052,0.664948535259,1.23865679277,0.557370401713,0.058952783798,0.29835513667,0.0293281744104,0.489685429111,0.285518408546,0.198583829634,0.38765441307,0.467061976579,0.128118204902,0.536830330357,../../../MIT2kFaceDataset/2kfaces/Ann_Marino_9_oval.jpg,691.141068031,116.544551839,18.7224981477
eDataset,10.0,32.0156211872,60.0749531835,13.1169379509,241.466353764,7.88142972021,26.1872802679,161.251356583,137.0,103.580886268,67.0671305484,99.8254727011,73.3478446426,42.1900462195,124.728275425,82.4878778973,1.70636356173,0.667800519907,1.17701720134,0.532927942355,0.0543220111063,0.300964042068,0.0326398672004,0.428966125728,0.303760103631,0.174724327269,0.341612305862,0.51654515621,0.100433688609,0.567366831298,../../../MIT2kFaceDataset/2kfaces/Ann_Mullen_15_oval.jpg,756.529536581,118.801961935,25.5163559071
eDataset,11.0,33.0151480384,57.008771255,13.1117675051,251.127457678,10.5476183192,30.2058793452,173.011560307,141.003546055,122.147451877,77.0,121.852626151,71.9506900931,36.0,117.454503163,100.179838291,1.92223201745,0.688939241877,1.22700148435,0.579124006914,0.0522116045227,0.349190904149,0.042001055626,0.486396242793,0.286510645862,0.143353499983,0.398920290187,0.467708725477,0.127457246406,0.561481995471,../../../MIT2kFaceDataset/2kfaces/Ann_Siu_13_oval.jpg,754.262509062,133.54330411,32.6565621703
eDataset,12.0,36.3455636908,56.4358042381,13.0317889855,248.394846967,8.0775100345,28.8264391918,169.18628786,144.128414964,106.075444849,72.2668665434,110.305541565,67.5733055007,43.2897216438,122.373209775,80.8486239833,1.73869966264,0.68111834817,1.17385796481,0.644016049411,0.0524640069817,0.280211856232,0.0325188309384,0.427043661108,0.272039884585,0.174277857099,0.325484304406,0.492655992139,0.100879197787,0.580239150383,../../../MIT2kFaceDataset/2kfaces/Anthony_Crews_19_oval.jpg,706.507030502,115.653152063,42.2687805421
eDataset,13.0,31.064449134,58.137767415,18.0453610172,237.303603007,10.2737557774,32.5387935611,171.187032219,140.356688476,107.168092266,76.0148011903,108.152958813,78.2264171364,38.0131556175,114.550084403,81.1249036979,1.6924136307,0.721384041583,1.21965710418,0.534324768825,0.0760433503265,0.315738681526,0.0432937201427,0.451607522635,0.329646984476,0.160187856972,0.34186123881,0.482715318908,0.129919408523,0.59146463306,../../../MIT2kFaceDataset/2kfaces/Anthony_Hartsfield_11_oval.jpg,740.63552083,104.287250272,47.9729055301
eDataset,14.0,28.0713376952,51.1566222497,13.1117675051,238.214189334,8.78624978649,24.1114134868,147.217526131,124.036285014,115.801554394,60.0333240792,116.065714145,60.1414400494,37.0540146273,107.226913963,91.8708332388,1.73446335187,0.618004857487,1.18689080469,0.548733213038,0.0550419248398,0.364402103231,0.0368838221227,0.486123663404,0.252467916448,0.155549149826,0.385664823308,0.450128156779,0.0973125957848,0.520692261702,../../../MIT2kFaceDataset/2kfaces/Anthony_Hartsfield_9_oval.jpg,692.441547454,129.086592096,68.1433865821
eDataset,15.0,39.0128184063,58.0086200491,21.0,249.050195744,9.61069635735,29.1458992969,180.024998264,158.0,109.772492001,76.558800931,113.419850555,72.2414360421,32.3882694814,126.234952335,79.0759128939,1.698046816,0.722846242809,1.13939872319,0.672534846946,0.0843203513143,0.329744375339,0.0385893949155,0.440764528101,0.290067774596,0.130047155292,0.317509940748,0.506865501381,0.0884359805394,0.634410262269,../../../MIT2kFaceDataset/2kfaces/Anthony_Morgan_7_oval.jpg,745.225672902,118.655759647,70.3430885821
eDataset,16.0,31.064449134,56.0802995712,11.0615528128,244.100389184,8.34901584118,24.6589889012,163.150237511,136.091880728,117.0683561,68.066144301,117.276649423,72.4448649789,44.0454310911,113.561653932,98.5050760113,1.83776577108,0.668373524747,1.19882418142,0.553928016996,0.0453155885977,0.338579001541,0.0342032057756,0.479591026017,0.296783078556,0.180439823297,0.403543297659,0.465225206365,0.110849298004,0.557524226743,../../../MIT2kFaceDataset/2kfaces/Anthony_Newell_7_oval.jpg,705.333715887,100.341705023,35.0172941322
eDataset,17.0,27.1661554144,52.038447325,15.0993853779,246.343256453,7.53553390593,24.652946438,137.17871555,116.0,127.283148924,64.5697297501,126.041907713,68.7064197592,35.0570962859,106.454246676,106.688799787,1.5315524318,0.556860039626,1.18257513405,0.522040084031,0.0612940885629,0.30566463627,0.0305895684519,0.516690210061,0.278905218468,0.142309949096,0.43308999533,0.43213785597,0.0859723779539,0.470887661672,../../../MIT2kFaceDataset/2kfaces/Anthony_Rimmer_11_oval.jpg,665.350893297,109.638921604,80.5839883272
eDataset,18.0,43.0116263352,67.0,22.0,248.394846967,9.05555398579,35.2280130449,178.179684588,134.033577883,120.033328705,87.0057469366,116.80566125,81.7922950172,28.1602556807,123.827172122,92.7927798915,1.65703740844,0.717324400098,1.32936602457,0.641964572167,0.0885686650451,0.257055485197,0.0364562876257,0.483235985651,0.329283380939,0.113368920589,0.373569665492,0.498509424142,0.17772553354,0.539598866558,../../../MIT2kFaceDataset/2kfaces/Antoinette_Carrion_5_oval.jpg,756.244241527,123.206048616,81.9957680337
eDataset,19.0,41.0,52.0,18.0355339059,248.201531019,5.52286754998,25.5099960032,149.0,130.015383705,110.3675677,68.5291908605,114.03097167,60.8520994199,41.0121933088,117.048299724,85.529234768,1.67413088439,0.600318617651,1.14601823072,0.788461538462,0.0726648777383,0.216498173864,0.0222515450542,0.444669165605,0.245172135604,0.165237471101,0.34459591936,0.471585728112,0.0764887155084,0.523829902143,../../../MIT2kFaceDataset/2kfaces/Antonio_Blaney_11_oval.jpg,640.530501269,104.883878741,49.0232763132
eDataset,20.0,33.0151480384,54.083269132,12.5622577483,251.007968001,8.0622577483,26.5901238435,155.389832357,129.034879006,121.061967603,66.6877050137,122.564523823,71.4321145286,47.6759897642,114.441265252,101.352109006,1.6679441293,0.619063345258,1.20424673975,0.610450303178,0.0500472468995,0.303204971731,0.0321195291628,0.4823032853,0.284581063691,0.189938152736,0.403780444953,0.455926822417,0.104996481034,0.514066864224,../../../MIT2kFaceDataset/2kfaces/Antonio_Englert_17_oval.jpg,699.552777657,117.544994668,20.5235873102
eDataset,21.0,32.0624390838,46.0108682813,15.0,240.168690716,7.01783442381,30.5405555868,165.012120767,137.032842779,111.646764396,75.0599760192,114.873027731,56.7303480335,40.0124980475,108.403476059,90.1138169206,2.07558311074,0.687067578523,1.20417935891,0.696844903855,0.0624561009818,0.229787385624,0.0292204383631,0.464868106092,0.236210423034,0.166601641239,0.375210509963,0.451363896503,0.116498440762,0.570569137761,../../../MIT2kFaceDataset/2kfaces/Antonio_Englert_9_oval.jpg,668.638373051,121.275346137,48.1768831059
eDataset,22.0,29.0688837075,49.1629942131,18.5498756211,239.008368054,6.54138126515,26.0768096208,153.326449121,129.096862859,108.074048689,64.1580080738,110.624646892,69.270645268,45.0111097397,110.91497814,93.7256635079,1.85276077624,0.641510798843,1.1876853219,0.591275697763,0.0776118249421,0.250850520454,0.0273688378294,0.45217684037,0.289825188264,0.188324409334,0.392143857853,0.464063158301,0.101375472579,0.540135326264,../../../MIT2kFaceDataset/2kfaces/Antonio_Hillman_15_oval.jpg,678.594507568,95.2218494243,48.9610080236
eDataset,23.0,30.0,49.0917508345,14.0,242.258126799,6.30098246775,24.0976101011,161.012421881,136.937942149,119.549153071,61.0327780787,118.037335195,64.5139003173,42.0475920833,118.414419133,96.3132908793,1.84557368416,0.664631663791,1.1758057654,0.611100632795,0.057789598991,0.261477484336,0.0260093750043,0.49347840112,0.266302316334,0.173565248931,0.397564746958,0.488794414032,0.0993753235451,0.565256340246,../../../MIT2kFaceDataset/2kfaces/Antonio_Southern_11_oval.jpg,735.151848698,155.182661989,32.1542728824
eDataset,24.0,31.0161248385,59.0084739677,11.5,250.001999992,10.1239573242,30.2654919008,157.079597657,130.003846097,125.255738392,70.0160695841,125.340037498,66.6876443211,36.1247837364,116.661638203,102.206898006,1.70716003745,0.62831336414,1.20826885029,0.525621537942,0.0459996320044,0.334504965501,0.0404955053339,0.50101894543,0.266748443305,0.144497978966,0.408824321442,0.466642819686,0.108302139825,0.520011224315,../../../MIT2kFaceDataset/2kfaces/Arlene_Grande_19_oval.jpg,661.565994015,113.8487709,18.9681525266
eDataset,25.0,27.0185121722,55.1452627158,16.0912568863,249.008031999,8.85977222865,24.1759372101,144.585614775,125.015998976,129.4681428,62.1630919437,129.247823966,71.5549638028,34.1320963318,110.450935177,109.457754408,1.58732019212,0.580646389656,1.15653689095,0.48995164483,0.0646214371364,0.366470683294,0.0355802668594,0.519935609146,0.287360063161,0.137072270552,0.439575195744,0.443563744871,0.0785902994463,0.502056090209,../../../MIT2kFaceDataset/2kfaces/Arlene_Grande_7_oval.jpg,662.155150961,98.1455064467,73.4283963674
eDataset,26.0,38.0,60.0,14.0498756211,246.050807761,10.0808749146,29.7700271187,163.027605024,133.003759345,117.0,75.5,112.527774349,72.5672838283,34.0147027034,121.602190863,93.0013440763,1.752757029,0.662576995815,1.22573681997,0.633333333333,0.057101522035,0.338624982584,0.0409707044099,0.475511546028,0.294928045506,0.138242597181,0.37797617867,0.494215775876,0.122022951082,0.540554044734,../../../MIT2kFaceDataset/2kfaces/Arthur_Josey_7_oval.jpg,689.19497952,109.057477308,35.5156432727
eDataset,27.0,84.0,128.00390619,33.5178344238,546.074170786,21.5522901713,67.9513510853,336.005952328,288.043399508,253.284425103,159.538396632,251.604476312,145.065796124,86.0232526704,253.586619237,200.724936169,1.67583495035,0.615311930693,1.16651154966,0.656229973756,0.061379637084,0.317172356798,0.0394676974746,0.463827880265,0.265652184053,0.157530345276,0.36757815496,0.4643812742,0.0878315719481,0.527480358745,../../../MIT2kFaceDataset/2kfaces/Arthur_Pagano_19_oval.jpg,1500.475514,256.699984644,886.75164986
eDataset,28.0,32.0,62.0080639917,15.5,254.049207832,9.3039358627,29.1717230221,139.057542046,116.068945028,117.004273426,67.0298440995,118.004237212,68.9852070886,36.0555127546,117.097052129,91.50136611,1.42606244567,0.547364596147,1.1980598429,0.516061910984,0.0610118021319,0.318936795597,0.0366225738002,0.460557521217,0.271542697091,0.141923342577,0.360171822187,0.460922720948,0.0904887569391,0.456875839208,../../../MIT2kFaceDataset/2kfaces/Audrey_Rosenbaum_10_oval.jpg,670.732501128,102.384808239,64.2260794735
eDataset,29.0,34.0147027034,52.0096144958,11.0,240.752985444,7.0714230971,25.692882642,169.002958554,140.513344562,124.040316027,68.0900139521,122.851536417,66.8036419657,35.1283361405,115.825333632,105.026187211,1.97498870955,0.701976585016,1.20275379595,0.654007975894,0.0456899837804,0.275228871577,0.0293721096919,0.515218184307,0.27747793799,0.14591028259,0.43624043547,0.48109614682,0.118335454655,0.583641130361,../../../MIT2kFaceDataset/2kfaces/Bessie_Maya_3_oval.jpg,723.401131287,137.283891225,38.1861799651
eDataset,30.0,29.0,56.0089278598,15.0553851381,247.018217952,9.3039358627,24.6830649345,150.083310198,127.003936947,114.437756007,65.0076918526,116.928396893,70.0924739027,38.0525951809,113.757972735,88.6848352313,1.53018825361,0.607579924439,1.18172171514,0.51777459609,0.0609484808974,0.376936003993,0.0376649784775,0.463276583227,0.283754269155,0.15404772772,0.359021435612,0.460524627205,0.0934318668581,0.514148057581,../../../MIT2kFaceDataset/2kfaces/Betty_Rawlings_13_oval.jpg,677.369567985,97.3407818277,30.7806767134
eDataset,31.0,31.064449134,57.1401785086,10.2058681559,240.831891576,8.57664424335,27.1772173723,147.573710396,128.00390619,118.296238317,64.8787330333,119.40110971,71.7076089304,44.283179651,108.83035268,96.4624279189,1.52008655345,0.612766479681,1.15288442976,0.543653344193,0.0423775609166,0.315582133589,0.0356125768362,0.491198393797,0.297749639639,0.183875895178,0.400538430719,0.451893443047,0.0812591890443,0.531507290637,../../../MIT2kFaceDataset/2kfaces/Betty_Trainor_19_oval.jpg,710.829382876,122.687348726,54.4823837276
eDataset,32.0,36.0138862107,63.1268564083,12.6169379509,241.074677227,9.53281769125,30.2817197574,163.441120897,133.093951778,115.117331449,73.0838559464,112.096498607,77.5451309832,31.1448230048,123.050268197,89.4427191,1.60044221523,0.677968846736,1.22801313443,0.570500231752,0.0523362225186,0.314804369356,0.0395430071748,0.477517310294,0.321664356768,0.129191598898,0.371016649815,0.510423863729,0.125882856995,0.552085989742,../../../MIT2kFaceDataset/2kfaces/Beverly_Nigro_19_oval.jpg,732.422025204,118.60700984,23.838892068
eDataset,33.0,36.0138862107,56.0357029045,11.1326206247,240.002083324,7.78945296874,25.5909922736,156.320184237,132.015150646,118.228592143,69.0072459963,118.783942517,72.3956239214,39.8120584748,114.402877083,93.4799443731,1.58600602178,0.651328447121,1.18410791089,0.642695359281,0.0463855166192,0.304382607969,0.0324557723035,0.492614857775,0.301645814564,0.165882137035,0.389496387191,0.47667451673,0.101270094222,0.550058352899,../../../MIT2kFaceDataset/2kfaces/Billy_Elwood_17_oval.jpg,707.971096648,120.400778827,33.4799832572
eDataset,34.0,31.064449134,53.0377224247,15.6407666431,248.453214912,6.60124643112,26.1573400672,149.214610545,127.035428129,123.975804091,65.5934447944,124.162444,65.4853333622,36.2215405525,113.088126404,106.846853019,1.77557820749,0.600574279539,1.17459052756,0.58570480997,0.0629525629146,0.252366884942,0.0265693741716,0.498990540875,0.263572090969,0.145788174105,0.430048180526,0.455168698238,0.0892690498017,0.511305229737,../../../MIT2kFaceDataset/2kfaces/Billy_Farrell_9_oval.jpg,672.498033414,120.423891387,38.6223387073
eDataset,35.0,36.1247837364,54.1479454827,13.8306070269,250.071989635,6.57691517108,28.7161624119,163.441120897,136.003676421,117.47765745,71.7513066083,118.091595806,70.0336837235,41.3037528561,123.011470606,95.1971638233,1.74382463436,0.653576280716,1.20174046171,0.667149665871,0.055306502128,0.229031828026,0.0263000873496,0.469775353976,0.280054090927,0.165167450047,0.380679035514,0.491904234398,0.109718183616,0.5438580971,../../../MIT2kFaceDataset/2kfaces/Billy_Owings_11_oval.jpg,743.965238793,134.481799017,23.3210767395
