pair_nums,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
271,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,6.0,5.0,4.0,5.0,5.0,6.0,4.0,3.0,7.0,6.0,3.0,5.0,7.0,5.0,6.0,5.0,6.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0
272,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,6.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,5.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
273,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,7.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,7.0,3.0,3.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0
274,5.0,5.0,3.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,6.0,6.0,3.0,7.0,7.0,6.0,3.0,4.0,6.0,5.0,4.0,4.0,7.0,4.0,6.0,7.0,6.0,6.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0
275,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,6.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,6.0,3.0,4.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0
276,5.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,7.0,4.0,6.0,6.0,7.0,7.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,4.0,4.0,6.0,4.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,6.0,6.0,5.0
277,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,5.0,6.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,2.0,6.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
278,4.0,4.0,2.0,3.0,2.0,6.0,4.0,3.0,2.0,7.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,6.0,6.0,6.0,3.0,2.0,7.0,7.0,3.0,6.0,6.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
279,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,6.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0
280,5.0,4.0,3.0,3.0,5.0,6.0,6.0,5.0,3.0,6.0,5.0,4.0,5.0,3.0,3.0,4.0,6.0,5.0,3.0,5.0,6.0,7.0,5.0,4.0,7.0,7.0,5.0,4.0,5.0,5.0,7.0,7.0,6.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,2.0,5.0,3.0,4.0,6.0,5.0,4.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,5.0,6.0,6.0
281,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,1.0,5.0,7.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,5.0,4.0,6.0,3.0,4.0,6.0,5.0,3.0,4.0,6.0,3.0,6.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,6.0,7.0,5.0,4.0,5.0,4.0,3.0,3.0,6.0,4.0
282,4.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,7.0,3.0,4.0,4.0,6.0,4.0
283,4.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,5.0,6.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,5.0,5.0,6.0,3.0,2.0,4.0,5.0,2.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,6.0,3.0,5.0,3.0,4.0,3.0
284,6.0,6.0,4.0,5.0,5.0,7.0,5.0,5.0,3.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,7.0,6.0,6.0,6.0,7.0,4.0,5.0,4.0,5.0,7.0,5.0,5.0,5.0,7.0,5.0,6.0,7.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0
285,2.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0
286,4.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,6.0,4.0,3.0,6.0,5.0,3.0,2.0,4.0,2.0,6.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0
287,4.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,6.0,6.0,6.0,2.0,1.0,4.0,6.0,1.0,5.0,6.0,2.0,3.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,2.0,4.0,6.0,6.0,6.0,6.0,1.0,1.0,3.0,3.0,2.0
288,6.0,5.0,2.0,3.0,6.0,4.0,3.0,4.0,2.0,7.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,6.0,4.0,6.0,4.0,3.0,7.0,3.0,2.0,6.0,7.0,3.0,7.0,5.0,6.0,5.0,6.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,5.0,2.0,3.0,6.0,7.0,4.0,5.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,4.0
289,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,6.0,6.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
290,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0
291,4.0,3.0,3.0,2.0,3.0,5.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,6.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
292,5.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,2.0,6.0,5.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,3.0,2.0,6.0,1.0,6.0,5.0,6.0,5.0,6.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,6.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0
293,5.0,5.0,4.0,4.0,5.0,7.0,6.0,4.0,4.0,6.0,5.0,4.0,2.0,1.0,5.0,1.0,6.0,5.0,4.0,4.0,5.0,6.0,4.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,5.0
294,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
295,6.0,5.0,3.0,5.0,6.0,7.0,5.0,6.0,5.0,7.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,4.0,7.0,6.0,4.0,3.0,7.0,6.0,3.0,5.0,6.0,3.0,7.0,5.0,6.0,5.0,6.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0
296,5.0,5.0,4.0,6.0,7.0,4.0,6.0,5.0,3.0,7.0,6.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,6.0,4.0,6.0,4.0,5.0,4.0,6.0,5.0,3.0,6.0,6.0,6.0,5.0,6.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,4.0
297,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0
298,3.0,3.0,3.0,4.0,6.0,5.0,3.0,4.0,1.0,6.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,2.0,7.0,5.0,5.0,4.0,3.0,6.0,5.0,3.0,3.0,6.0,2.0,6.0,6.0,6.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,3.0,6.0,3.0,3.0,4.0,6.0,7.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0
299,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0
300,5.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,6.0,5.0,3.0,4.0,5.0,3.0,5.0,6.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,6.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,6.0,5.0,4.0,4.0,5.0,4.0
301,4.0,3.0,1.0,1.0,2.0,7.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,6.0,6.0,4.0,5.0,7.0,6.0,3.0,5.0,6.0,3.0,5.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0
302,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
303,2.0,6.0,4.0,1.0,1.0,6.0,4.0,6.0,5.0,2.0,2.0,6.0,5.0,6.0,5.0,2.0,2.0,2.0,2.0,6.0,7.0,6.0,2.0,2.0,2.0,7.0,4.0,3.0,6.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
304,4.0,4.0,2.0,4.0,6.0,6.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,6.0,2.0,1.0,3.0,5.0,6.0,4.0,4.0,7.0,6.0,3.0,2.0,6.0,3.0,6.0,5.0,6.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,5.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,6.0,6.0,4.0,3.0,5.0,3.0,6.0,2.0
305,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
306,6.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
307,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,7.0,1.0,2.0,3.0,5.0,3.0,4.0,6.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,5.0,6.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0
308,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,6.0,3.0,2.0,6.0,3.0,2.0,3.0,6.0,2.0,6.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,5.0,6.0,6.0,5.0,6.0,2.0,2.0,3.0,5.0,2.0
309,6.0,6.0,4.0,3.0,6.0,5.0,6.0,5.0,3.0,7.0,7.0,3.0,3.0,2.0,5.0,5.0,5.0,2.0,2.0,6.0,7.0,7.0,3.0,5.0,6.0,7.0,5.0,5.0,7.0,3.0,7.0,5.0,7.0,7.0,6.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,2.0,2.0,4.0,6.0,5.0,7.0,6.0,7.0,2.0,3.0,4.0,7.0,3.0
310,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
311,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
312,4.0,4.0,2.0,4.0,5.0,7.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,6.0,6.0,6.0,4.0,4.0,7.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0
313,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,7.0,7.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
314,5.0,3.0,1.0,3.0,5.0,4.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,6.0,5.0,4.0,2.0,3.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,6.0,2.0,2.0,4.0,4.0,3.0
315,3.0,5.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,6.0,7.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,4.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0
316,2.0,2.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,4.0,7.0,3.0,4.0,5.0,5.0,3.0,5.0,6.0,4.0,7.0,6.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,5.0,4.0,2.0,2.0,5.0,3.0,5.0,4.0,5.0,1.0,2.0,3.0,5.0,2.0
317,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
318,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,6.0,7.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0
319,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,6.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0
320,3.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,2.0,1.0,6.0,2.0,1.0,5.0,5.0,2.0,4.0,3.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
321,2.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,6.0,3.0,3.0,4.0,5.0,1.0,2.0,7.0,2.0,5.0,5.0,6.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0
322,5.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,6.0,3.0,5.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0
323,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,6.0,7.0,7.0,4.0,4.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,4.0,6.0,6.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0
324,6.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,6.0,3.0,3.0,4.0,3.0,3.0,5.0,6.0,5.0,5.0,6.0,7.0,7.0,5.0,7.0,5.0,6.0,6.0,5.0,7.0,5.0,6.0,5.0,6.0,6.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0
325,5.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,6.0,6.0,4.0,4.0,6.0,5.0,5.0,7.0,7.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,7.0,4.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,7.0
326,5.0,3.0,2.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0
327,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,5.0,6.0,2.0,2.0,6.0,6.0,4.0,4.0,6.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0
